43.2487382,-8.589744999999999    1ª travesia eusebio bertoa s/n, 15145, a coruna, galicia, españa
37.1629227,-4.1431019    avenida andalucia s/n, 18300, granada, andalucia, españa
40.33038,-3.69681    avenida andalucía 10, 28021, madrid, comunidad madrid, españa
36.7174694,-4.4266494    avenida andalucía 2, 29007, malaga, andalucia, españa
36.7165523,-4.4382321    avenida andalucía 23, 29006, malaga, andalucia, españa
36.7446252,-4.0881986    avenida andalucía 55 a, 29740, malaga, andalucia, españa
40.3452367,-3.6930214    avenida andalucía s/n, 28021, madrid, comunidad madrid, españa
40.4564336,-3.6178227    avenida andes 50, 28042, madrid, comunidad madrid, españa
41.5608082,1.999001    avenida angel sallent 184, 08224, barcelona, cataluna, españa
39.1895709,-0.5305086999999999    avenida antonio almela bajo 51, 46250, valencia, comunitat valenciana, españa
39.1109455,-0.5243770000000001    avenida antonio lloret 95, 46260, valencia, comunitat valenciana, españa
41.2977061,-1.8933765    avenida aragon 35, 50230, zaragoza, aragon, españa
42.3756075,-1.4437911    avenida aragon 44, 31310, navarra, comunidad foral navarra, españa
41.0140163,0.1862427    avenida aragon 6, 44610, teruel, aragon, españa
41.2986723,-1.8902233    avenida aragon s/n, 50230, zaragoza, aragon, españa
42.7210915,-0.5210564999999999    avenida aragoneses 3, 22888, huesca, aragon, españa
42.7470405,-0.5157408    avenida arañones 14, 22880, huesca, aragon, españa
42.229861,-8.756081199999999    avenida area portuaria de bouzas s/n, 36208, pontevedra, galicia, españa
43.73286,-7.67754    avenida arealonga 9, 27860, lugo, galicia, españa
38.7891572,0.0279867    avenida arquitecto a.gilabert s/n, 03750, alicante, comunitat valenciana, españa
36.7267996,-4.4265645    avenida arroyo de los angeles s/n, 29009, malaga, andalucia, españa
36.7365974,-4.605345199999999    avenida arroyo de totalan 72, 29580, malaga, andalucia, españa
27.91759,-15.4244261    avenida artesanos 57, 35250, las palmas, canarias, españa
43.428126,-6.819209799999999    avenida asturias 11, 33720, asturias, principado asturias, españa
43.5339951,-7.0408781    avenida asturias 17, 27700, lugo, galicia, españa
42.6051015,-5.574848800000001    avenida asturias 4, 24008, leon, castilla leon, españa
42.54912059999999,-6.5987993    avenida asturias 40, 24400, leon, castilla leon, españa
42.2238938,-8.770000399999999    avenida atlantida 160, 36208, pontevedra, galicia, españa
37.289757,-1.8775858    avenida atrales 46, 04610, almeria, andalucia, españa
37.70193039999999,-5.2770477    avenida aulio cornelio palma 50, 14700, cordoba, andalucia, españa
39.45137690000001,-0.3723164    avenida ausias march 56, 46026, valencia, comunitat valenciana, españa
40.6339385,-3.1744359    avenida av.ejercito 12, 19004, guadalajara, castilla la mancha, españa
39.9805281,-0.037511    avenida avenida casalduch 37 entlo, 12005, castellon, comunitat valenciana, españa
43.206055,-7.3921543    avenida aviacion española s/n, 27250, lugo, galicia, españa
37.481476,-3.6168801    avenida ayuntamiento s/n, 18565, granada, andalucia, españa
41.1462707,1.1089422    avenida bahia blanca 5 7, 43205, tarragona, cataluna, españa
39.5691204,3.2166232    avenida baix des cos 78 80, 07500, illes balears, illes balears, españa
41.3171469,2.0093927    avenida ballester 2, 08840, barcelona, cataluna, españa
39.8722055,-4.038393    avenida barber 42, 45005, toledo, castilla la mancha, españa
41.1966587,1.6239808    avenida barcelona 64 66, 43881, tarragona, cataluna, españa
43.254449,-3.4631172    avenida baron de azdaneta 19, 39800, cantabria, cantabria, españa
38.9269573,1.4144827    avenida bartolomé roselló 21, 07800, illes balears, illes balears, españa
42.0357378,0.1305515    avenida beato escriva de balaguer 6, 22300, huesca, aragon, españa
40.340187,-3.7405336    avenida belgica 1, 28916, madrid, comunidad madrid, españa
37.3693,-3.7121    avenida benalua 7, 18564, granada, andalucia, españa
38.5693203,-0.2098481    avenida benidorm 15, 03509, alicante, comunitat valenciana, españa
39.2361062,-1.8060938    avenida benjamin palencia 18, 02230, albacete, castilla la mancha, españa
37.373781,-6.010024    avenida blas infante 12, 41011, sevilla, andalucia, españa
36.8410985,-2.4520957    avenida blas infante 30, 04006, almeria, andalucia, españa
38.038656,-4.0437562    avenida blas infante s/n, 23740, jaen, andalucia, españa
37.2059214,-3.6290356    avenida blas otero 30, 18200, granada, andalucia, españa
28.411566,-16.5560402    avenida blas perez gonzalez s/n, 38400, santa cruz tenerife, canarias, españa
39.4763102,-0.3578827    avenida blasco ibañez 48, 46010, valencia, comunitat valenciana, españa
41.6119912,0.6232371999999999    avenida blondel 23, 25002, lleida, cataluna, españa
36.8615264,-6.009701799999999    avenida bosque 24, 41749, sevilla, andalucia, españa
42.0513191,-6.633704499999999    avenida braganza 3, 49300, zamora, castilla leon, españa
43.35927119999999,-5.8639113    avenida buenavista s/n, 33006, asturias, principado asturias, españa
41.7052993,-1.0013146    avenida buenos aires 20, 50180, zaragoza, aragon, españa
42.6562175,-8.1115549    avenida buenos aires 45, 36500, pontevedra, galicia, españa
43.430524,-6.8183557    avenida buenos aires s/n, 33720, asturias, principado asturias, españa
42.4410008,-2.9571922    avenida burgos 10 12, 26250, la rioja, la rioja, españa
42.93018,-3.4839479    avenida burgos 18, 09500, burgos, castilla leon, españa
40.4733019,-3.6755878    avenida burgos 8, 28036, madrid, comunidad madrid, españa
40.63709,-3.1952724    avenida cabanillas s/n, 19004, guadalajara, castilla la mancha, españa
28.0660779,-15.5495503    avenida cabildo insular 155, 35330, las palmas, canarias, españa
36.8294399,-2.4519196    avenida cabo de gata 120, 04007, almeria, andalucia, españa
39.6275215,-6.3625491    avenida caceres 26, 10191, caceres, extremadura, españa
43.2486733,-8.581394999999999    avenida caion 4, 15145, a coruna, galicia, españa
39.3718231,3.2269941    avenida calonge 13, 07660, illes balears, illes balears, españa
42.4062727,-4.241873099999999    avenida calvario s/n, 09100, burgos, castilla leon, españa
38.044499,-1.0035439    avenida calvo sotelo 18, 30130, murcia, region murcia, españa
43.4617137,-3.8064936    avenida calvo sotelo 25, 39002, cantabria, cantabria, españa
42.0482951,-8.644188699999999    avenida calvo sotelo s/n, 36700, pontevedra, galicia, españa
42.7407413,-8.6584726    avenida camilo jose cela 39, 15900, a coruna, galicia, españa
39.6629939,-0.2224327    avenida camp de morvedre 113, 46520, valencia, comunitat valenciana, españa
38.54781,-2.9985472    avenida candido martinez s/n, 13343, ciudad real, castilla la mancha, españa
40.3918392,-3.8502664    avenida cantabria s/n, 28660, madrid, comunidad madrid, españa
40.4765303,-3.7446241    avenida cardenal herrera oria 378, 28035, madrid, comunidad madrid, españa
40.9494032,-5.669487699999999    avenida carlos i 2 4, 37008, salamanca, castilla leon, españa
40.9494032,-5.669487699999999    avenida carlos i 2, 37008, salamanca, castilla leon, españa
40.9496286,-5.6647538    avenida carlos i 78 92, 37008, salamanca, castilla leon, españa
40.9496286,-5.6647538    avenida carlos i 78, 37008, salamanca, castilla leon, españa
36.81689,-2.5644312    avenida carlos iii 649, 04720, almeria, andalucia, españa
43.5403582,-6.7226448    avenida carlos pelaez 7 9, 33710, asturias, principado asturias, españa
41.5268205,-5.3962599    avenida carlos pinilla 42, 49800, zamora, castilla leon, españa
43.4890817,-6.1125268    avenida carmen miranda 27, 33120, asturias, principado asturias, españa
36.9980636,-2.728219    avenida carretera de yrida 3, 04450, almeria, andalucia, españa
42.0150131,-4.5330585    avenida casado del alisal 4, 34001, palencia, castilla leon, españa
38.6283507,-0.6737257    avenida castalla 3, 03430, alicante, comunitat valenciana, españa
43.4842735,-8.2056255    avenida castelao 21, 15406, a coruna, galicia, españa
41.8175901,3.0654022    avenida castell d aro 11, 17250, girona, cataluna, españa
40.46434050000001,0.4655219    avenida castellon 15, 12500, castellon, comunitat valenciana, españa
40.42799189999999,-0.2564334    avenida castellon 28, 12150, castellon, comunitat valenciana, españa
36.2124327,-5.382396099999999    avenida castiella 1, 11360, cadiz, andalucia, españa
40.4532836,-3.5004243    avenida castilla 2, 28830, madrid, comunidad madrid, españa
39.4934185,-0.6799607    avenida castilla 2, 46380, valencia, comunitat valenciana, españa
43.5366437,-5.646698799999999    avenida castilla 4, 33203, asturias, principado asturias, españa
40.6255851,-3.1650692    avenida castilla 9, 19002, guadalajara, castilla la mancha, españa
39.0835324,-4.6174414    avenida castilla la mancha s/n, 13109, ciudad real, castilla la mancha, españa
40.2354422,-4.1961451    avenida castilla la mancha s/n, 45930, toledo, castilla la mancha, españa
42.3540568,-3.6807852    avenida castilla y leon 22, 09006, burgos, castilla leon, españa
42.3591119,-3.6685869    avenida castilla y leon 46 48, 09006, burgos, castilla leon, españa
42.4031058,-4.2470544    avenida castrogeriz 1, 09100, burgos, castilla leon, españa
41.5708853,2.4816483    avenida catalunya 12, 08392, barcelona, cataluna, españa
41.5681844,2.2307081    avenida catalunya 161, 08150, barcelona, cataluna, españa
41.8505914,3.1292539    avenida catalunya 2, 17230, girona, cataluna, españa
42.031811,1.8805221    avenida catalunya 22, 08680, barcelona, cataluna, españa
41.3203015,1.6616249    avenida catalunya 78, 08730, barcelona, cataluna, españa
39.514671,-0.4239803    avenida catedrático agustín escardino benlloch 7, 46980, valencia, comunitat valenciana, españa
37.216187,-7.394773600000001    avenida cayetano feu 45, 21400, huelva, andalucia, españa
42.4197014,-3.192387    avenida cerezo de rio tiron 6, 09250, burgos, castilla leon, españa
41.6502723,-0.8869505    avenida cesar augusto 8 10, 50004, zaragoza, aragon, españa
42.224584,-2.1066204    avenida cidacos 6, 1º c, 26580, la rioja, la rioja, españa
37.1841753,-6.9758824    avenida ciudad de huelva 2, 21100, huelva, andalucia, españa
41.08875020000001,0.6414426999999999    avenida comarcas catalanas 45, 43740, tarragona, cataluna, españa
41.0881259,0.638178    avenida comarcas s/n, 43740, tarragona, cataluna, españa
40.4513725,-3.7272236    avenida complutense 22, 28040, madrid, comunidad madrid, españa
42.87350439999999,-7.870631    avenida compostela 57, 27200, lugo, galicia, españa
42.0018464,-4.5063627    avenida comunidad europea 16, 34004, palencia, castilla leon, españa
40.9231371,-4.9610238    avenida concentracion parcelaria s/n, 05310, avila, castilla leon, españa
43.5773108,-5.9237061    avenida conde de guadalhorce 17, 33401, asturias, principado asturias, españa
43.5773108,-5.9237061    avenida conde de guadalhorce 97, 33401, asturias, principado asturias, españa
37.8765704,-4.785387    avenida conde de vallellano s/n, 14004, cordoba, andalucia, españa
36.5347776,-4.6265844    avenida conde san isidro 98, 29640, malaga, andalucia, españa
36.5380939,-4.6253443    avenida conde san isidro s/n, 29640, malaga, andalucia, españa
38.8184344,-0.6088338999999999    avenida conde torrefiel 39, 46870, valencia, comunitat valenciana, españa
37.8765704,-4.785387    avenida conde vallellano s/n, 14004, cordoba, andalucia, españa
41.41881,-3.3783267    avenida conde vallellano s/n, 40520, segovia, castilla leon, españa
42.9379363,-6.3226816    avenida constantino gancedo 59, 24100, leon, castilla leon, españa
38.668268,-2.4923174    avenida constitucion 1, 02300, albacete, castilla la mancha, españa
42.946068,-9.193624    avenida constitucion 1, 15130, a coruna, galicia, españa
38.06431,-3.31577    avenida constitucion 122, 23410, jaen, andalucia, españa
40.4576739,-3.4721005    avenida constitucion 127, 28850, madrid, comunidad madrid, españa
43.2745952,-5.6022169    avenida constitucion 13, 33950, asturias, principado asturias, españa
38.58801,-3.06284    avenida constitucion 138, 13344, ciudad real, castilla la mancha, españa
42.79868039999999,-5.125488499999999    avenida constitucion 14, 24800, leon, castilla leon, españa
40.0607122,-5.751500999999999    avenida constitucion 15, 10400, caceres, extremadura, españa
39.0119792,-6.0103011    avenida constitucion 18, 06410, badajoz, extremadura, españa
40.2843368,-4.766677    avenida constitucion 2, 05450, avila, castilla leon, españa
39.44846,-6.50541    avenida constitucion 26, 10910, caceres, extremadura, españa
43.1693521,-5.7379219    avenida constitucion 28, 33670, asturias, principado asturias, españa
38.1274168,-0.8778682    avenida constitucion 29, 03360, alicante, comunitat valenciana, españa
39.6133177,-3.2153606    avenida constitucion 3, 45850, toledo, castilla la mancha, españa
39.6148889,-3.2187894    avenida constitucion 32, 45850, toledo, castilla la mancha, españa
39.0388147,-5.234838    avenida constitucion 34, 06640, badajoz, extremadura, españa
39.7041907,2.7923217    avenida constitucion 37, 07340, illes balears, illes balears, españa
40.3959932,-3.4922211    avenida constitucion 37, 28840, madrid, comunidad madrid, españa
40.4594675,0.1794622    avenida constitucion 39, 12170, castellon, comunitat valenciana, españa
43.7370392,-7.8744613    avenida constitucion 44, 15360, a coruna, galicia, españa
39.4059298,-2.9536422    avenida constitucion 55, 13620, ciudad real, castilla la mancha, españa
39.878345,-6.8593679    avenida constitucion 59, 10880, caceres, extremadura, españa
40.3227676,-3.1018574    avenida constitucion 59, 19110, guadalajara, castilla la mancha, españa
37.1585072,-3.5360785    avenida constitucion 62, 18190, granada, andalucia, españa
38.8610312,-5.6230281    avenida constitucion 66, 06460, badajoz, extremadura, españa
40.4588236,-4.4644343    avenida constitucion 68, 05260, avila, castilla leon, españa
40.6280724,0.5967369    avenida constitucion 69, 43540, tarragona, cataluna, españa
39.2849245,-5.089995    avenida constitucion 73, 06680, badajoz, extremadura, españa
38.0224935,-1.124224    avenida constitucion 8, 30110, murcia, region murcia, españa
43.3580811,-5.5040428    avenida constitucion 8, 33520, asturias, principado asturias, españa
36.4412824,-5.9198387    avenida constitucion s/n, 11170, cadiz, andalucia, españa
37.9383107,-5.7589945    avenida constitucion s/n, 41370, sevilla, andalucia, españa
39.0311825,-5.2345982    avenida constitución 111, 06640, badajoz, extremadura, españa
38.645943,-0.8699878000000001    avenida constitución 218, 03400, alicante, comunitat valenciana, españa
38.645943,-0.8699878000000001    avenida contitucion 218, 03400, alicante, comunitat valenciana, españa
43.3202096,-8.3803424    avenida cordeda 32, 15174, a coruna, galicia, españa
39.3695935,-0.4403985    avenida corts valencianes 66, 46290, valencia, comunitat valenciana, españa
38.088849,-5.814584    avenida coso bajo s/n, 41390, sevilla, andalucia, españa
41.66847060000001,2.7530208    avenida costa brava 17, 08389, barcelona, cataluna, españa
42.3467142,-3.7298434    avenida costa rica 2, 09001, burgos, castilla leon, españa
38.1393977,-0.7742366    avenida crevillente 36, 03150, alicante, comunitat valenciana, españa
39.2180369,-3.6133268    avenida cristo rey 71, 13670, ciudad real, castilla la mancha, españa
28.3766254,-16.651882    avenida cristobal barrios rodriguez s/n, 38440, santa cruz tenerife, canarias, españa
40.8561682,0.5825359    avenida cristobal colon s/n, 43500, tarragona, cataluna, españa
39.1459322,-5.9186612    avenida cruz de los pajares 167, 10100, caceres, extremadura, españa
37.3854278,-5.9648933    avenida cruz del campo 17, 41005, sevilla, andalucia, españa
42.4606989,-7.588462499999999    avenida cuartel 1, 27460, lugo, galicia, españa
38.5536806,-6.2354067    avenida cuartel s/n, 06225, badajoz, extremadura, españa
39.9028285,-3.621565699999999    avenida cuatro caminos s/n, 45313, toledo, castilla la mancha, españa
42.0114711,-4.5252872    avenida cuba s/n, 34003, palencia, castilla leon, españa
40.1467575,-2.6893982    avenida cuenca 2, 16500, cuenca, castilla la mancha, españa
39.3430162,-1.9301554    avenida cuenca 8, 16220, cuenca, castilla la mancha, españa
42.2399791,-8.7268648    avenida cánovas del castillo 18, 36202, pontevedra, galicia, españa
39.928448,-0.1961606    avenida d'herminio pérez 2, 12549, castellon, comunitat valenciana, españa
39.6631319,2.6681957    avenida dalias 3, 07193, illes balears, illes balears, españa
39.2594907,-1.9107671    avenida de albacete 2, 02100, albacete, castilla la mancha, españa
39.37158,-3.34879    avenida de alcazar 47, 13640, ciudad real, castilla la mancha, españa
36.9992386,-1.8922505    avenida de almeria 2, 04140, almeria, andalucia, españa
37.1236904,-4.6611807    avenida de america s/n, 29532, malaga, andalucia, españa
37.96884,-6.309089999999999    avenida de andalucia 142, 21270, huelva, andalucia, españa
36.7165612,-4.4382332    avenida de andalucia 23, 29006, malaga, andalucia, españa
37.9136002,-3.1205642    avenida de andalucia 24, 23460, jaen, andalucia, españa
37.8638831,-5.6169857    avenida de andalucia 52, 41450, sevilla, andalucia, españa
38.41382249999999,-3.371297    avenida de andalucia 62, 23215, jaen, andalucia, españa
37.596033,-2.2723859    avenida de andalucia s/n, 04825, almeria, andalucia, españa
36.5158823,-6.2823514    avenida de andalucía 28, 11008, cadiz, andalucia, españa
37.5812443,-4.6468512    avenida de andalucía 62 2º a, 14550, cordoba, andalucia, españa
36.742898,-4.0918155    avenida de andalucía s/n, 29740, malaga, andalucia, españa
43.3852577,-4.1064377    avenida de antonio sandi s/n, 39330, cantabria, cantabria, españa
42.0558319,0.2400379    avenida de aragon 58, 22423, huesca, aragon, españa
42.1265507,0.4974359    avenida de aragon s/n, 22580, huesca, aragon, españa
39.4717838,-0.3570738    avenida de aragón 30, 46021, valencia, comunitat valenciana, españa
38.379678,-0.7315197    avenida de aspe 17, 03670, alicante, comunitat valenciana, españa
42.29021059999999,-5.515923799999999    avenida de asturias 1, 24200, leon, castilla leon, españa
42.5578373,-6.6028673    avenida de asturias s/n, 24404, leon, castilla leon, españa
39.8703506,-4.0342497    avenida de barber 42, 45004, toledo, castilla la mancha, españa
43.31164,-1.9721991    avenida de barcelona 39, 20014, gipuzkoa, pais vasco, españa
37.3761119,-6.0060239    avenida de blas infante 2, 41011, sevilla, andalucia, españa
42.4184178,-3.1949022    avenida de burgos 25, 09250, burgos, castilla leon, españa
36.6789393,-5.4497828    avenida de cadiz 41, 11600, cadiz, andalucia, españa
42.42388,-2.4153386    avenida de cameros 47, 26142, la rioja, la rioja, españa
42.35664,-3.69332    avenida de cantabria 87 95, 09006, burgos, castilla leon, españa
38.3220932,-4.6212099    avenida de cardeña 19, 14440, cordoba, andalucia, españa
41.1257866,0.1348354    avenida de caspe 7, 50710, zaragoza, aragon, españa
42.8217907,-4.8488193    avenida de castilla y leon 9, 34886, palencia, castilla leon, españa
40.7040922,0.5789246    avenida de catalunya (local provisional) 2, 43870, tarragona, cataluna, españa
37.2153994,-7.3984283    avenida de cayetano feu 45, 21400, huelva, andalucia, españa
42.3188668,-7.881232    avenida de celanova local 14, 32002, ourense, galicia, españa
38.9725622,-5.7890722    avenida de chile 27, 06700, badajoz, extremadura, españa
38.2396318,-6.0103169    avenida de cordoba 11, 06900, badajoz, extremadura, españa
43.3506438,-5.131403    avenida de covadonga 45, 33550, asturias, principado asturias, españa
42.012746,-4.52423241161836    avenida de cuba 1, 34003, palencia, castilla leon, españa
38.2396318,-6.0103169    avenida de córdoba 11, 06900, badajoz, extremadura, españa
38.9550828,-5.8527656    avenida de córdoba s/n, 06400, badajoz, extremadura, españa
38.8823529,-7.0029732    avenida de elvas s/n, 06006, badajoz, extremadura, españa
39.2269781,-3.7752083    avenida de españa 10, 13680, ciudad real, castilla la mancha, españa
39.4702941,-6.3787227    avenida de españa 14, 10001, caceres, extremadura, españa
38.9835642,-1.8535095    avenida de españa 19 bajo, 02002, albacete, castilla la mancha, españa
40.492736,-3.8867772    avenida de españa 235, 28230, madrid, comunidad madrid, españa
40.487011,-3.8721485    avenida de españa 235, 28231, madrid, comunidad madrid, españa
40.545039,-3.6432723    avenida de españa 52, 28100, madrid, comunidad madrid, españa
38.978848,-1.8559753    avenida de españa 7, 02071, albacete, castilla la mancha, españa
38.8742751,-6.9727751    avenida de europa 1, 06004, badajoz, extremadura, españa
43.390268,-5.1846703    avenida de europa 5, 33540, asturias, principado asturias, españa
40.6051688,-6.8237334    avenida de europa 5, 37480, salamanca, castilla leon, españa
37.4615921,-3.9216872    avenida de europa 9, 23680, jaen, andalucia, españa
37.4615921,-3.9216872    avenida de europa s/n, 23680, jaen, andalucia, españa
38.84607080000001,-6.628511199999999    avenida de extremadura 11, 06498, badajoz, extremadura, españa
43.3139145,-8.5008007    avenida de finisterre s/n, 15142, a coruna, galicia, españa
42.5770516,-0.5485805    avenida de francia s/n, 22700, huesca, aragon, españa
42.8095263,-1.6416167    avenida de galicia 2, 31003, navarra, comunidad foral navarra, españa
43.40514659999999,-5.8071294    avenida de gijon 11, 33420, asturias, principado asturias, españa
37.8015978,-2.5449551    avenida de granada 42, 18830, granada, andalucia, españa
37.8015978,-2.5449551    avenida de granda 42, 18830, granada, andalucia, españa
40.3563447,-5.5184757    avenida de gredos s/n, 05600, avila, castilla leon, españa
37.5731331,-3.4987036    avenida de guadahortuna 11, 18561, granada, andalucia, españa
42.8301858,-1.6639994    avenida de guipuzcoa 40, 31012, navarra, comunidad foral navarra, españa
39.4735187,-6.3790552    avenida de hernán cortés 3, 10001, caceres, extremadura, españa
37.2601881,-6.9611762    avenida de hispanoamérica 9, 21001, huelva, andalucia, españa
37.2594094,-7.1996061    avenida de huelva 77, 21440, huelva, andalucia, españa
40.9702368,-5.6640443    avenida de italia 1, 37007, salamanca, castilla leon, españa
37.76371735,-3.95071917322516    avenida de jaen 32, 23650, jaen, andalucia, españa
37.8749472,-3.8853646    avenida de jaen 4, 23180, jaen, andalucia, españa
37.5539386,-3.6362157    avenida de jaen s/n, 23130, jaen, andalucia, españa
41.984896,2.819501    avenida de jaime i 47, 17001, girona, cataluna, españa
28.050518,-14.3488237    avenida de jandia s/n, 35625, las palmas, canarias, españa
36.8517444,-6.0424678    avenida de jerez 13, 41749, sevilla, andalucia, españa
39.9580052,-3.4979848    avenida de jose antonio 2, 45300, toledo, castilla la mancha, españa
40.0361505,-6.0996978    avenida de juan carlos 11, 10600, caceres, extremadura, españa
40.0332356,-6.086982799999999    avenida de juan carlos i 11, 10600, caceres, extremadura, españa
41.9164969,0.1908332    avenida de la almunia 2, 22400, huesca, aragon, españa
37.374971,-5.9849176    avenida de la borbolla 29, 41013, sevilla, andalucia, españa
37.9248025,-4.4902774    avenida de la circunvalación s/n, 14620, cordoba, andalucia, españa
38.8022271,-1.7316978    avenida de la concordia 34, 02510, albacete, castilla la mancha, españa
36.6414967,-4.6831377    avenida de la constitucion 1, 29120, malaga, andalucia, españa
39.4739653,-3.5332024    avenida de la constitucion 10, 45710, toledo, castilla la mancha, españa
39.0311825,-5.2345982    avenida de la constitucion 111, 06640, badajoz, extremadura, españa
